path,file_name,label,label_encoded
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0275.jpg,0275.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0399.jpg,0399.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0614.jpg,0614.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Potato/1319.jpg,1319.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0854.jpg,0854.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0141.jpg,0141.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0604.jpg,0604.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0846.jpg,0846.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0429.jpg,0429.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0840.jpg,0840.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bottle_Gourd/1025.jpg,1025.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0267.jpg,0267.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Pumpkin/1189.jpg,1189.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0864.jpg,0864.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0053.jpg,0053.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1062.jpg,1062.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0319.jpg,0319.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0810.jpg,0810.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0800.jpg,0800.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0006.jpg,0006.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1220.jpg,1220.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0034.jpg,0034.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1149.jpg,1149.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0195.jpg,0195.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cauliflower/1286.jpg,1286.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0072.jpg,0072.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0776.jpg,0776.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0456.jpg,0456.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0406.jpg,0406.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0341.jpg,0341.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0849.jpg,0849.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bottle_Gourd/1009.jpg,1009.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0726.jpg,0726.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0238.jpg,0238.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0108.jpg,0108.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0479.jpg,0479.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0298.jpg,0298.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0090.jpg,0090.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0962.jpg,0962.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0387.jpg,0387.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1194.jpg,1194.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1061.jpg,1061.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cabbage/1088.jpg,1088.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Papaya/1248.jpg,1248.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0640.jpg,0640.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1345.jpg,1345.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0441.jpg,0441.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0838.jpg,0838.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0578.jpg,0578.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1392.jpg,1392.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0007.jpg,0007.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1338.jpg,1338.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0574.jpg,0574.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0029.jpg,0029.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0023.jpg,0023.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0165.jpg,0165.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0775.jpg,0775.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0816.jpg,0816.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1249.jpg,1249.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0035.jpg,0035.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Potato/1359.jpg,1359.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1158.jpg,1158.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1103.jpg,1103.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0577.jpg,0577.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0487.jpg,0487.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0110.jpg,0110.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0894.jpg,0894.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0567.jpg,0567.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0705.jpg,0705.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0561.jpg,0561.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1146.jpg,1146.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0590.jpg,0590.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0929.jpg,0929.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1135.jpg,1135.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1383.jpg,1383.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0989.jpg,0989.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0332.jpg,0332.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0706.jpg,0706.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1358.jpg,1358.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0076.jpg,0076.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1315.jpg,1315.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1162.jpg,1162.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1307.jpg,1307.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0019.jpg,0019.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0468.jpg,0468.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0839.jpg,0839.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1394.jpg,1394.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0116.jpg,0116.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0808.jpg,0808.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0525.jpg,0525.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0073.jpg,0073.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1113.jpg,1113.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1243.jpg,1243.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0045.jpg,0045.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0289.jpg,0289.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0420.jpg,0420.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0520.jpg,0520.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0834.jpg,0834.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0585.jpg,0585.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0236.jpg,0236.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0026.jpg,0026.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0800.jpg,0800.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0521.jpg,0521.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1057.jpg,1057.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0577.jpg,0577.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0400.jpg,0400.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0821.jpg,0821.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bottle_Gourd/1100.jpg,1100.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1288.jpg,1288.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0348.jpg,0348.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0002.jpg,0002.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0398.jpg,0398.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0812.jpg,0812.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0925.jpg,0925.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1007.jpg,1007.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Papaya/1255.jpg,1255.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1164.jpg,1164.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0100.jpg,0100.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0461.jpg,0461.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0025.jpg,0025.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0184.jpg,0184.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1273.jpg,1273.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0033.jpg,0033.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0560.jpg,0560.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0571.jpg,0571.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/1020.jpg,1020.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0854.jpg,0854.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0896.jpg,0896.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0326.jpg,0326.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0745.jpg,0745.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0028.jpg,0028.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1119.jpg,1119.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0721.jpg,0721.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0146.jpg,0146.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0170.jpg,0170.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Pumpkin/1162.jpg,1162.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0110.jpg,0110.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1002.jpg,1002.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bean/0921.jpg,0921.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0023.jpg,0023.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0245.jpg,0245.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1031.jpg,1031.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bean/0385.jpg,0385.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0395.jpg,0395.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0698.jpg,0698.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0944.jpg,0944.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0106.jpg,0106.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0839.jpg,0839.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0750.jpg,0750.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Potato/1201.jpg,1201.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1128.jpg,1128.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0714.jpg,0714.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0413.jpg,0413.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bottle_Gourd/1198.jpg,1198.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0905.jpg,0905.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0944.jpg,0944.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0459.jpg,0459.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0647.jpg,0647.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0011.jpg,0011.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1325.jpg,1325.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0328.jpg,0328.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1234.jpg,1234.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0843.jpg,0843.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1029.jpg,1029.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0996.jpg,0996.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0642.jpg,0642.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0997.jpg,0997.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0812.jpg,0812.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0363.jpg,0363.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Carrot/1389.jpg,1389.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1257.jpg,1257.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1299.jpg,1299.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0046.jpg,0046.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0078.jpg,0078.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0602.jpg,0602.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0825.jpg,0825.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1281.jpg,1281.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0401.jpg,0401.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1139.jpg,1139.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0722.jpg,0722.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0053.jpg,0053.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1367.jpg,1367.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1092.jpg,1092.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0447.jpg,0447.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0276.jpg,0276.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0055.jpg,0055.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1070.jpg,1070.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0541.jpg,0541.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0825.jpg,0825.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0119.jpg,0119.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0804.jpg,0804.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0416.jpg,0416.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1288.jpg,1288.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0913.jpg,0913.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0985.jpg,0985.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0804.jpg,0804.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0238.jpg,0238.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1008.jpg,1008.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0492.jpg,0492.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0161.jpg,0161.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0056.jpg,0056.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cauliflower/1383.jpg,1383.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0645.jpg,0645.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0502.jpg,0502.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0766.jpg,0766.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0032.jpg,0032.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0464.jpg,0464.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0972.jpg,0972.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0837.jpg,0837.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0349.jpg,0349.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0801.jpg,0801.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Pumpkin/1131.jpg,1131.jpg,Pumpkin,12
